q1,q2,q3,q4,q5,q6,index,d
15.04872926,23.80547409,139.07079532,-80.41219928,64.34162897,32.29451463,0.00000000,33.90000000
13.55296875,25.45893933,137.91858615,-107.08196477,55.78916907,136.09099794,0.00000000,59.45000000
14.29531263,24.95335129,138.09493151,-116.99663897,63.59815797,-179.90779323,0.00000000,91.70000000
15.94213109,24.35629176,138.37837250,-105.43416553,113.11839496,-135.06837566,0.00000000,65.50000000
15.83954965,24.01604515,137.98892070,-113.44029507,108.36077042,-163.02477547,0.00000000,89.20000000
16.74564456,24.10480693,137.86686358,-119.77889408,96.47632397,164.88027852,0.00000000,108.90000000
13.34053523,23.32645146,134.44529844,23.58079260,-116.86463665,105.71512865,0.00000000,31.25000000
17.05602101,20.05456565,134.93379573,25.12714000,-45.93270105,-88.13972409,0.00000000,31.70000000
14.48270539,24.05743342,141.30492890,-80.26418457,79.08709117,-16.76346907,1.00000000,31.15000000
15.18639786,24.26965718,138.22507431,-99.86600642,102.65473040,-13.47730544,1.00000000,110.20000000
15.18425568,24.25335946,138.42304341,-99.20350607,103.18684439,-13.26322770,1.00000000,107.20000000
12.96421737,23.97197669,142.09368824,-87.23816752,110.71410589,-59.73931276,1.00000000,29.55000000
16.18451219,21.31073795,150.42323798,-134.28682596,85.01788405,179.04635237,1.00000000,146.75000000
16.02998494,21.33124412,150.30921326,-133.67096033,88.08832197,-173.42096903,1.00000000,145.25000000
14.63850301,24.61464919,134.90456336,-141.61239403,85.42256498,179.90867615,1.00000000,125.05000000
14.66448901,20.57682407,115.28471485,-2.56267798,93.40324748,-21.47809120,1.00000000,32.50000000
14.65423487,24.57501291,133.40954355,46.35732133,-82.15452254,-176.94807182,1.00000000,60.90000000
14.62850132,23.39205255,-10.25137851,66.91173257,141.18398704,57.71525405,1.00000000,855.05000000
14.09161668,23.68751478,141.40390485,-81.20357653,71.11989786,48.62664069,2.00000000,30.65000000
14.84789315,23.75036434,141.48906215,-80.12903651,97.44800558,-55.06214691,2.00000000,28.85000000
15.18180527,23.29031439,141.73950057,-91.55696986,95.34424578,-129.39167838,2.00000000,83.35000000
15.16846553,23.26074891,141.72106500,-92.69759070,94.24493803,-138.18266661,2.00000000,87.85000000
15.07512805,23.34134031,141.57002750,-94.10749595,92.65183147,-149.83687154,2.00000000,92.10000000
14.87885056,23.56915164,141.34106897,-95.44286288,91.79153604,-159.16910782,2.00000000,93.50000000
14.86520350,23.35734223,141.57526883,-95.55628128,91.49592228,-161.21200473,2.00000000,96.00000000
14.80105422,23.11264632,141.75123381,-96.18229199,88.07820187,-177.42554627,2.00000000,100.95000000
15.58262101,23.89315556,140.67474363,-85.51730955,116.12460580,-50.33537753,2.00000000,31.95000000
14.11077046,29.75856332,142.02663785,9.32922948,-81.60902067,-171.12997800,2.00000000,79.85000000
14.69156902,29.02700565,143.33216012,9.26261621,-84.87057344,179.90931378,2.00000000,89.00000000
14.62236512,25.29732489,129.62577293,-136.61202243,85.67753511,-178.74717743,2.00000000,131.45000000
14.25523191,25.62053574,129.46439437,-135.37379556,75.21112829,168.20760540,2.00000000,128.60000000
15.16484118,22.88291791,142.35296108,-88.40744229,52.51798058,59.22858341,3.00000000,32.00000000
17.60848208,21.13168225,136.30003611,22.56909313,-111.04808027,90.93382828,3.00000000,28.60000000
12.63936512,25.66592763,135.44728018,18.88884383,-54.10324836,-111.96089929,3.00000000,32.55000000
13.70139026,25.86749948,135.80862370,25.95456790,-53.65283154,-144.27168579,3.00000000,59.65000000
14.21931305,23.85849783,141.84077914,-82.46780300,80.73319208,29.09550468,5.00000000,34.45000000
14.18624131,23.83893406,141.93878410,-83.21866370,87.32363407,26.08724194,5.00000000,43.85000000
14.21354842,23.84853838,141.92247897,-82.99542541,88.56687391,23.80898355,5.00000000,43.85000000
