q1,q2,q3,q4,q5,q6,index,d
14.64948406,24.05208974,141.17927652,-139.45578649,74.79031217,161.24129856,d_5,119.00000000
13.34008821,23.01788872,144.06685908,-159.99879891,120.51453230,20.06298460,alpha_4,289.40000000
14.54988404,24.53208621,141.46765611,-139.40091304,124.62623272,114.29167859,alpha_4,217.45000000
14.54635884,24.53306955,141.46771834,-139.80214333,47.37271463,-104.77495340,alpha_4,215.95000000
14.54801996,24.53305193,141.46763112,-121.84313411,47.06299835,-81.52130151,alpha_4,199.20000000
20.14586141,18.02215444,144.48212626,93.56536129,-50.13441292,124.49801792,alpha_4,257.80000000
10.64164696,20.25766589,135.93775007,95.61579504,-121.92386415,-130.97891705,alpha_4,216.40000000
14.54707474,24.53248340,141.46841381,-112.95859386,86.95367352,179.90841841,a_4,93.75000000
14.85386414,24.12422476,137.47770213,-159.99880986,89.60795066,-136.75762531,a_4,172.90000000
14.54927646,24.53635046,141.46960572,-156.98671119,82.69851767,-2.65477703,a_4,258.10000000
14.54718195,24.52907163,141.46920660,-155.33852464,83.01661128,7.72953489,a_4,253.60000000
14.56840289,24.44942392,141.56521867,14.06648921,-112.53321316,127.59039092,a_4,71.05000000
14.54771697,24.53327163,141.46711943,23.71627565,-84.37399711,179.72731691,a_4,94.90000000
14.54734845,24.53229645,141.46672754,18.37155476,-83.63470127,179.90960593,a_4,94.20000000
14.54863322,24.53222380,141.46892374,17.07051528,-67.22098631,-154.81531076,a_4,88.65000000
14.54781376,24.53244553,141.46908368,15.02073692,-61.44928035,-143.25078483,a_4,82.60000000
14.54857712,24.53310115,141.46958284,15.23833390,-60.58242578,-142.10966331,a_4,82.00000000
14.54910736,24.53262166,141.46918306,14.02057788,-58.84097123,-137.58241092,a_4,79.05000000
14.54784227,24.53300296,141.46867745,14.00127771,-56.72177715,-132.06088387,a_4,75.40000000
14.54855824,24.53222963,110.63466895,6.93678925,59.79293872,111.46420140,theta_4,70.60000000
14.54738367,24.53171631,110.48226886,7.50383560,57.59434958,103.56943386,theta_4,62.55000000
14.52355744,24.52525666,106.97201579,91.68454290,-65.14541100,-34.37264952,theta_4,31.30000000
14.47361179,24.58268940,100.24097649,133.65314587,-70.00027306,-63.14207672,theta_4,133.90000000
14.53295580,24.53511769,108.06734450,138.05521150,-70.00148117,-124.94519023,theta_4,119.40000000
14.40643757,24.55393079,96.14481439,149.52320964,-109.90997614,-11.43459638,theta_4,223.20000000
14.54908065,24.53309896,118.98497256,-33.72688821,52.69131233,179.90914817,alpha_3,85.55000000
14.54908700,24.53329108,115.26031197,-3.58062097,93.63676459,-68.21000091,alpha_3,39.00000000
14.48569012,24.53185378,113.91126127,1.68578800,96.65508329,-60.83337498,alpha_3,31.15000000
14.54513429,24.52615227,110.21764765,15.37666490,74.87080357,37.47091241,alpha_3,28.50000000
14.54619083,24.53116909,105.90860432,151.37016468,-70.00020569,65.21517579,alpha_3,231.50000000
15.83765982,24.01183253,-40.00251452,93.34803489,125.79041356,86.67066834,a_3,866.20000000
16.08981619,24.00596810,-39.99861390,96.13311153,125.32125452,83.83581586,a_3,859.55000000
15.84466285,23.85294627,-39.99907382,98.63656826,124.96827788,83.64766243,a_3,855.05000000
15.40546321,24.40558047,-39.99087307,99.22931800,125.11655073,77.37289419,a_3,847.80000000
15.69492773,22.67296953,-40.00237252,101.33902774,124.36804641,89.80836172,a_3,859.10000000
16.71381982,24.16153093,-40.00242864,101.85279355,122.86580687,70.64895132,a_3,837.65000000
16.06712396,24.13145334,-39.99856686,104.09030331,123.15828540,84.45273082,a_3,839.90000000
16.13895035,24.03949212,-40.00106957,104.29938284,122.80884217,95.39096269,a_3,843.15000000
16.28174669,24.75279840,-40.00124563,105.19196435,122.72805380,77.65257585,a_3,829.90000000
16.45835627,23.86732688,-40.00105943,110.31090210,120.39969810,73.91605107,a_3,820.85000000
-0.36477820,-89.95242738,129.99908031,-1.55066747,119.77051660,90.90155685,theta_3,712.05000000
-0.60495178,-89.89030459,129.99936801,0.97373927,119.64813411,81.61002280,theta_3,705.50000000
-0.82948544,-89.58638246,129.99804292,-2.23676617,120.23356214,83.53120532,theta_3,711.90000000
-0.63232605,-89.67350170,129.99912924,-9.28267242,120.17194188,96.85731070,theta_3,725.80000000
-0.52107028,-89.95219939,129.99762049,-10.30581741,119.82219598,85.02973480,theta_3,729.20000000
0.27515786,-89.95320586,129.37252380,8.64177543,116.36734480,84.50179168,theta_3,691.45000000
2.23501452,-89.75047380,129.99888361,-2.42317548,118.16353198,106.08925682,theta_3,708.80000000
-2.44337540,-89.95325516,129.99888695,-20.20947326,117.56178337,82.21072087,theta_3,748.15000000
-0.03742417,-89.95333911,129.99856676,7.55224500,118.13271698,62.41235688,theta_3,682.45000000
-0.36421032,-88.93320471,129.99936285,-7.91075074,120.19204768,58.24734637,theta_3,717.20000000
14.54701958,24.53320837,-37.70763733,99.64463067,82.78994404,-41.04177309,beta_3,775.80000000
14.54905894,24.53315728,-39.98110521,100.00058896,75.37528309,-32.64086917,beta_3,785.50000000
14.54772241,24.53198696,-32.61903277,85.29845664,81.29526951,-51.60885050,beta_3,801.25000000
14.54861368,24.53337568,-29.62238356,84.16741827,79.06093642,-44.30971220,beta_3,796.80000000
14.54910809,24.53204445,-36.48958007,87.67548874,72.11326175,-53.86866930,beta_3,818.60000000
14.54907215,24.53301134,-39.54370644,99.96039590,70.03564192,-47.02383149,beta_3,796.90000000
14.54719384,24.53391477,-38.49204779,91.19884781,94.43087903,-54.91183091,beta_3,789.20000000
14.54821513,24.53299314,-33.80611516,90.29452975,69.78192250,-44.35204589,beta_3,805.05000000
14.54878123,24.53296315,-31.35689608,86.13937599,92.92016196,-59.72866349,beta_3,783.55000000
14.54960721,24.53234817,-21.75042723,83.38242777,79.96878514,-26.91441078,beta_3,767.45000000
82.09628178,-89.95317325,20.04390900,71.16182609,91.14331255,161.71134121,alpha_2,873.80000000
81.61578666,-89.95483522,24.86281129,85.41914909,86.47164372,161.89170594,alpha_2,852.05000000
83.27215206,-89.95445145,19.50063001,82.73037357,65.69076352,134.24443863,alpha_2,836.65000000
82.85656160,-89.95448166,25.41917356,89.58648403,93.78455643,-162.80356591,alpha_2,827.95000000
82.16501360,-89.95292849,22.79478879,78.86948485,95.13856310,-179.90764763,alpha_2,854.50000000
82.02230561,-89.95348944,36.39118420,-126.43694939,-61.84830755,-130.20964595,alpha_2,803.05000000
81.67190687,-89.95369489,35.19367784,-125.24050864,-72.74634002,-144.01313730,alpha_2,818.00000000
82.63789365,-89.95492947,34.42203780,-124.46001963,-73.73527427,-148.98128551,alpha_2,814.00000000
80.93496351,-89.95414019,34.48603784,-124.53309988,-86.93307727,-160.04166721,alpha_2,835.00000000
17.60325388,5.82878112,159.21497674,-75.42290881,97.57591607,-16.87932644,a_2,141.90000000
14.54763756,0.84406260,155.77950698,-64.02142428,105.39248425,3.44669121,a_2,149.00000000
18.37453827,1.46263953,159.85471886,-68.33830505,80.55796514,7.89073642,a_2,154.30000000
129.48724763,-17.09755728,-95.72005838,179.90952022,77.83941795,-32.91218136,theta_2,364.30000000
129.48717084,-12.94108469,-91.76849962,178.62700652,71.32287729,-0.61907072,theta_2,410.25000000
129.48743836,-15.63607676,-103.15964271,179.91048590,77.71344636,-96.05165437,theta_2,316.40000000
129.48782898,-15.85560014,-81.84194641,161.01534666,71.94306119,21.29153590,theta_2,478.50000000
129.48697221,-4.64288691,-87.39796805,174.14893684,71.49390535,32.44326541,theta_2,479.25000000
129.48774997,-16.03111650,-72.02595463,162.78553993,86.98875114,4.41841605,theta_2,506.30000000
129.48808004,-16.37630454,-58.09056741,141.75899660,80.49469018,55.43724675,theta_2,610.05000000
129.40377039,-7.74195778,-88.90424623,164.01171405,69.99815525,55.36206294,theta_2,485.00000000
129.48763851,-14.53588184,-111.54829088,-155.23336087,69.99882030,-88.37606243,theta_2,257.85000000
14.55293892,6.41344896,154.69796105,-67.95725659,80.51536054,-13.98968827,beta_2,124.85000000
14.54589509,10.77666414,154.67104048,-75.16859657,88.55250872,-14.48655078,beta_2,109.75000000
14.54818078,7.19435749,154.69753691,-69.61248661,69.31888019,-6.53513290,beta_2,124.00000000
10.67979006,2.39270212,154.69785558,-64.66932917,105.42928657,-55.61998938,beta_2,169.50000000
-54.72796889,-7.71503889,-40.94242689,90.81791137,139.35551908,89.89288565,alpha_1,1076.85000000
-59.37588422,-8.69829813,-60.57746812,129.99991090,144.70788666,45.48309129,alpha_1,985.70000000
-50.09319859,-17.02928192,57.22241982,179.90294311,-109.99938539,-26.22451746,alpha_1,779.90000000
-49.64251403,-24.30368441,64.05807092,179.87572669,-110.00135193,179.89544627,alpha_1,840.75000000
-37.96782559,3.00392387,40.06718510,179.90210377,-110.00001269,-25.11956682,alpha_1,718.25000000
129.48633671,44.69515935,-132.04324012,-124.52839735,126.63850538,-26.77712880,a_1,427.70000000
129.48752199,44.69326270,-139.94791145,-102.91411448,97.22190424,-38.85746388,a_1,336.40000000
129.40854475,44.51534097,-140.00075169,-28.76196738,-66.05260883,-118.67482898,a_1,409.90000000
129.47641816,44.69329076,-139.45348312,179.90950095,105.61917366,30.00190437,a_1,592.15000000
