q1,q2,q3,q4,q5,q6,px_r,py_r,pz_r,rx_r,ry_r,rz_r
-2.709321557308366,0.300741855799356,-0.8800699184798679,1.2211053952012674,-1.1764693753768776,-2.0118838608190357,0.4054312055692103,0.3615457882087797,0.6353406603550473,-2.214616275553238,-0.5912921509191491,2.4182070892970686
1.3035152985795997,-0.5863476596089469,1.784933240738491,-2.707868058529917,-0.5254209670585805,-1.3138596343603282,0.28844255181132317,0.34239931701027965,0.29096556410702107,1.17440318177007,0.14206954241778602,2.0634792444770262
-0.03733265050492207,-0.5297914153586268,0.09069163216718046,-2.9322371975372747,-0.8629286621786589,2.8627807317514695,0.445492908828363,-0.19142499089035117,0.7576682019558009,0.9684720321356413,0.5260111408516068,1.9295310870293878
0.646889338635865,-0.7507445219457994,1.4113945124262166,-0.9769245000082547,-0.9155523366513221,-1.7034984887253097,0.6447209357195146,0.27120499343710286,0.18562525515502848,1.5776230840472947,-1.4396392018546662,1.5554757027362205
2.8937465489366807,0.23886106505287064,-1.8076272820916428,-2.645326330183042,-1.4069728656986196,-2.490419878549089,0.45718528238524747,0.03383041840371347,0.5668735305911425,-1.2991119553263144,0.4417658471382908,-0.9081738810905476
0.8969276788607652,-0.41426314742270687,0.7775993568613191,-2.153448069309032,0.48113292905570315,-2.3308998793234883,0.4525762662012367,0.2637375321343086,0.6306278956972156,0.49240531056984466,-0.6263734831287747,1.4549885960544127
2.7375539696568016,0.7007467182119349,-0.04114510402009541,2.8799837064784124,-0.15601130009372954,1.4355796712366051,0.5315349387946152,-0.014903893177937805,0.7094491863611372,2.675972683085269,1.223492668224028,1.358268257404706
-2.6542603937946883,-0.31479815803732425,-1.5149123144397103,-0.4134482737575502,-1.7776777735623766,-3.052599639495107,0.23520031660315605,0.2632609206600183,0.7797584467775814,-1.293097921767364,-0.08217541310624732,-2.339579250000414
0.6471890235221438,-0.7095874005862244,0.5257473128510424,-1.6186208256384775,0.633719803612248,-2.2781254888091396,0.633424593082256,0.2478965840104501,0.5292985926100445,-0.28362607897923486,-1.0704478081960134,1.9285809509398877
-0.283898606175383,-0.2773809744667133,1.0930085923274646,-1.9660105100145533,-0.6408653712081787,1.9356817159102024,0.44099604583199326,-0.32023593642377696,0.5740641560577336,0.8493762692444732,1.3330097811246757,2.0844532322145755
